addr,bank,kind,canonical_addr,canonical_bank,covering_addr,covering_bank,evidence_count,source_flags_hex,source_flags
8535,5,secondary,8525,5,8525,5,1,0x04,table_run
A533,5,standalone,A533,5,A533,5,1,0x04,table_run
8527,5,standalone,8527,5,8527,5,1,0x04,table_run
A523,5,secondary,A520,5,A520,5,1,0x04,table_run
8528,5,secondary,8525,5,8525,5,1,0x04,table_run
A524,5,secondary,9483,5,9483,5,1,0x04,table_run
9F29,5,secondary,9483,5,9483,5,1,0x04,table_run
9948,5,standalone,9948,5,9948,5,1,0x04,table_run
A8F0,5,secondary,A8AB,5,A8AB,5,1,0x04,table_run
A960,5,secondary,99A0,5,99A0,5,1,0x04,table_run
9DFF,5,standalone,9DFF,5,9DFF,5,1,0x04,table_run
A04C,5,standalone,A04C,5,A04C,5,1,0x04,table_run
A998,5,secondary,A98F,5,A98F,5,1,0x04,table_run
9D80,5,secondary,9483,5,9483,5,1,0x04,table_run
A13C,5,secondary,A139,5,A139,5,2,0x05,control|table_run
A1A1,5,standalone,A1A1,5,A1A1,5,1,0x04,table_run
BDA1,5,standalone,BDA1,5,BDA1,5,1,0x04,table_run
A44C,5,standalone,A44C,5,A44C,5,1,0x04,table_run
A99A,5,secondary,99A0,5,99A0,5,1,0x04,table_run
BC04,5,secondary,AFF1,5,AFF1,5,1,0x04,table_run
91AC,5,secondary,91A0,5,91A0,5,1,0x04,table_run
B904,5,standalone,B904,5,B904,5,1,0x04,table_run
A4E8,5,secondary,9483,5,9483,5,1,0x04,table_run
81A9,5,secondary,81A4,5,81A4,5,1,0x04,table_run
9653,5,secondary,9639,5,9639,5,1,0x04,table_run
A740,5,secondary,99A0,5,99A0,5,1,0x04,table_run
A7A7,5,secondary,99A0,5,99A0,5,1,0x04,table_run
A5A8,5,secondary,9483,5,9483,5,1,0x04,table_run
9949,5,standalone,9949,5,9949,5,1,0x04,table_run
A9BD,5,secondary,99A0,5,99A0,5,1,0x04,table_run
A9A9,5,secondary,99A0,5,99A0,5,1,0x04,table_run
A99E,5,standalone,A99E,5,A99E,5,1,0x04,table_run
8E29,5,standalone,8E29,5,8E29,5,1,0x04,table_run
8209,5,standalone,8209,5,8209,5,1,0x04,table_run
994A,5,secondary,993A,5,993A,5,1,0x04,table_run
B1AC,5,standalone,B1AC,5,B1AC,5,1,0x04,table_run
B905,5,secondary,B8A0,5,B8A0,5,1,0x04,table_run
AD86,5,secondary,AD85,5,AD85,5,1,0x04,table_run
AE6B,5,standalone,AE6B,5,AE6B,5,1,0x04,table_run
AFAF,5,standalone,AFAF,5,AFAF,5,1,0x04,table_run
AEAF,5,secondary,AEA7,5,AEA7,5,1,0x04,table_run
98FA,5,standalone,98FA,5,98CE,5,21,0x05,control|table_run
B00B,5,secondary,AFF1,5,AFF1,5,1,0x04,table_run
B4D0,5,standalone,B4D0,5,AFF1,5,5,0x05,control|table_run
B4E5,5,secondary,AFF1,5,AFF1,5,1,0x04,table_run
850F,5,standalone,850F,5,850F,5,1,0x04,table_run
A934,5,secondary,99A0,5,99A0,5,1,0x04,table_run
8562,5,secondary,8525,5,8525,5,1,0x04,table_run
AD01,5,standalone,AD01,5,AD01,5,1,0x04,table_run
8FA9,5,secondary,8F9B,5,8F9B,5,1,0x04,table_run
9945,5,standalone,9945,5,9945,5,1,0x04,table_run
A2B9,5,standalone,A2B9,5,A2B9,5,1,0x04,table_run
85B8,5,standalone,85B8,5,85B8,5,1,0x04,table_run
B923,5,standalone,B923,5,B923,5,1,0x04,table_run
B8A6,5,secondary,B8A0,5,B8A0,5,1,0x04,table_run
9B85,5,standalone,9B85,5,9B85,5,1,0x04,table_run
BAEC,5,standalone,BAEC,5,BAEC,5,1,0x04,table_run
BABA,5,standalone,BABA,5,BABA,5,1,0x04,table_run
ADBA,5,standalone,ADBA,5,ADBA,5,1,0x04,table_run
9282,5,secondary,927D,5,927D,5,1,0x04,table_run
9989,5,secondary,9974,5,9974,5,1,0x04,table_run
9383,5,standalone,9383,5,9383,5,1,0x04,table_run
9A8A,5,standalone,9A8A,5,9A8A,5,1,0x04,table_run
9484,5,secondary,8594,5,8594,5,1,0x04,table_run
9686,5,secondary,9483,5,9483,5,1,0x04,table_run
9D8D,5,secondary,9483,5,9483,5,1,0x04,table_run
9787,5,secondary,9483,5,9483,5,1,0x04,table_run
9E8E,5,standalone,9E8E,5,9E8E,5,1,0x04,table_run
